seqid	taxid	species
12623	5476	candida albicans
12626	5476	candida albicans
12628	5476	candida albicans
1263	5476	candida albicans
12632	5476	candida albicans
12634	5476	candida albicans
12637	5476	candida albicans
12638	5476	candida albicans
1264	5476	candida albicans
12641	5476	candida albicans
12642	5476	candida albicans
12645	5476	candida albicans
12650	5476	candida albicans
12652	5476	candida albicans
12654	5476	candida albicans
12655	5476	candida albicans
12657	5476	candida albicans
12658	5476	candida albicans
12659	5476	candida albicans
12661	5476	candida albicans
12662	5476	candida albicans
12664	5476	candida albicans
1267	5476	candida albicans
12671	5476	candida albicans
12672	5476	candida albicans
12673	5476	candida albicans
12675	5476	candida albicans
12679	5476	candida albicans
1268	5476	candida albicans
12682	5476	candida albicans
12687	5476	candida albicans
12689	5476	candida albicans
12695	5476	candida albicans
12698	5476	candida albicans
12699	5476	candida albicans
1270	5476	candida albicans
12700	5476	candida albicans
12705	5476	candida albicans
12710	5476	candida albicans
12711	5476	candida albicans
12712	5476	candida albicans
12713	5476	candida albicans
12714	5476	candida albicans
12717	5476	candida albicans
12718	5476	candida albicans
12719	5476	candida albicans
1272	5476	candida albicans
12720	5476	candida albicans
12721	5476	candida albicans
12722	5476	candida albicans
12723	5476	candida albicans
12724	5476	candida albicans
12726	5476	candida albicans
12727	5476	candida albicans
12728	5476	candida albicans
1273	5476	candida albicans
12730	5476	candida albicans
12732	5476	candida albicans
12738	5476	candida albicans
12742	5476	candida albicans
12744	5476	candida albicans
12745	5476	candida albicans
12749	5476	candida albicans
12754	5476	candida albicans
12759	5476	candida albicans
1276	5476	candida albicans
12760	5476	candida albicans
12765	5476	candida albicans
12767	5476	candida albicans
12768	5476	candida albicans
12774	5476	candida albicans
12775	5476	candida albicans
12776	5476	candida albicans
12778	5476	candida albicans
12779	5476	candida albicans
12781	5476	candida albicans
12785	5476	candida albicans
12791	5476	candida albicans
12793	5476	candida albicans
12795	5476	candida albicans
12796	5476	candida albicans
12797	5476	candida albicans
12798	5476	candida albicans
12799	5476	candida albicans
1280	5476	candida albicans
12800	5476	candida albicans
12804	5476	candida albicans
12815	5476	candida albicans
12817	5476	candida albicans
12825	5476	candida albicans
12826	5476	candida albicans
12827	5476	candida albicans
1283	5476	candida albicans
12832	5476	candida albicans
12837	5476	candida albicans
12841	5476	candida albicans
12843	5476	candida albicans
12845	5476	candida albicans
12846	5476	candida albicans
12848	5476	candida albicans
1285	5476	candida albicans
12850	5476	candida albicans
12852	5476	candida albicans
12855	5476	candida albicans
12857	5476	candida albicans
12858	5476	candida albicans
12863	5476	candida albicans
12868	5476	candida albicans
12870	5476	candida albicans
12871	5476	candida albicans
12873	5476	candida albicans
12875	5476	candida albicans
12877	5476	candida albicans
12878	5476	candida albicans
12879	5476	candida albicans
1288	5476	candida albicans
12880	5476	candida albicans
12881	5476	candida albicans
12884	5476	candida albicans
12885	5476	candida albicans
12886	5476	candida albicans
12888	5476	candida albicans
1289	5476	candida albicans
12890	5476	candida albicans
12891	5476	candida albicans
12894	5476	candida albicans
12896	5476	candida albicans
12901	5476	candida albicans
12905	5476	candida albicans
12908	5476	candida albicans
12910	5476	candida albicans
12915	5476	candida albicans
12916	5476	candida albicans
12921	5476	candida albicans
12924	5476	candida albicans
12928	5476	candida albicans
12929	5476	candida albicans
1293	5476	candida albicans
12930	5476	candida albicans
12931	5476	candida albicans
12932	5476	candida albicans
12936	5476	candida albicans
12943	5476	candida albicans
12944	5476	candida albicans
12947	5476	candida albicans
12950	5476	candida albicans
12951	5476	candida albicans
12955	5476	candida albicans
12956	5476	candida albicans
12957	5476	candida albicans
12964	5476	candida albicans
12965	5476	candida albicans
12967	5476	candida albicans
1297	5476	candida albicans
12970	5476	candida albicans
12971	5476	candida albicans
12974	5476	candida albicans
12975	5476	candida albicans
12976	5476	candida albicans
12979	5476	candida albicans
12980	5476	candida albicans
12989	5476	candida albicans
1299	5476	candida albicans
12990	5476	candida albicans
12991	5476	candida albicans
12995	5476	candida albicans
12997	5476	candida albicans
130	5476	candida albicans
13002	5476	candida albicans
13006	5476	candida albicans
13008	5476	candida albicans
1301	5476	candida albicans
13011	5476	candida albicans
13017	5476	candida albicans
13019	5476	candida albicans
1302	5476	candida albicans
13020	5476	candida albicans
13021	5476	candida albicans
13022	5476	candida albicans
13024	5476	candida albicans
13026	5476	candida albicans
13035	5476	candida albicans
13038	5476	candida albicans
1304	5476	candida albicans
13044	5476	candida albicans
13046	5476	candida albicans
13048	5476	candida albicans
1305	5476	candida albicans
13050	5476	candida albicans
13053	5476	candida albicans
13054	5476	candida albicans
13056	5476	candida albicans
13057	5476	candida albicans
13058	5476	candida albicans
1306	5476	candida albicans
13061	5476	candida albicans
13063	5476	candida albicans
13066	5476	candida albicans
13068	5476	candida albicans
13069	5476	candida albicans
1307	5476	candida albicans
13073	5476	candida albicans
13074	5476	candida albicans
13078	5476	candida albicans
13079	5476	candida albicans
13080	5476	candida albicans
13082	5476	candida albicans
13086	5476	candida albicans
13090	5476	candida albicans
13099	5476	candida albicans
131	5476	candida albicans
13100	5476	candida albicans
13103	5476	candida albicans
13104	5476	candida albicans
13105	5476	candida albicans
13106	5476	candida albicans
13107	5476	candida albicans
13108	5476	candida albicans
13111	5476	candida albicans
13112	5476	candida albicans
13113	5476	candida albicans
13117	5476	candida albicans
13118	5476	candida albicans
13120	5476	candida albicans
13122	5476	candida albicans
13124	5476	candida albicans
13126	5476	candida albicans
13127	5476	candida albicans
1313	5476	candida albicans
13130	5476	candida albicans
13131	5476	candida albicans
13132	5476	candida albicans
13134	5476	candida albicans
13135	5476	candida albicans
13137	5476	candida albicans
13138	5476	candida albicans
1314	5476	candida albicans
13143	5476	candida albicans
13145	5476	candida albicans
13147	5476	candida albicans
13148	5476	candida albicans
13149	5476	candida albicans
1315	5476	candida albicans
13150	5476	candida albicans
13151	5476	candida albicans
13153	5476	candida albicans
13158	5476	candida albicans
13165	5476	candida albicans
13166	5476	candida albicans
1317	5476	candida albicans
13170	5476	candida albicans
13172	5476	candida albicans
13174	5476	candida albicans
13176	5476	candida albicans
13177	5476	candida albicans
13180	5476	candida albicans
13183	5476	candida albicans
13185	5476	candida albicans
13186	5476	candida albicans
13187	5476	candida albicans
13189	5476	candida albicans
1319	5476	candida albicans
13190	5476	candida albicans
13191	5476	candida albicans
13195	5476	candida albicans
13196	5476	candida albicans
13197	5476	candida albicans
1320	5476	candida albicans
13202	5476	candida albicans
13203	5476	candida albicans
13213	5476	candida albicans
13214	5476	candida albicans
13216	5476	candida albicans
13217	5476	candida albicans
1322	5476	candida albicans
13221	5476	candida albicans
13224	5476	candida albicans
13226	5476	candida albicans
13227	5476	candida albicans
13229	5476	candida albicans
13231	5476	candida albicans
13233	5476	candida albicans
13234	5476	candida albicans
13238	5476	candida albicans
13239	5476	candida albicans
1324	5476	candida albicans
13242	5476	candida albicans
13243	5476	candida albicans
13245	5476	candida albicans
13249	5476	candida albicans
1325	5476	candida albicans
13250	5476	candida albicans
13252	5476	candida albicans
13253	5476	candida albicans
13254	5476	candida albicans
13255	5476	candida albicans
13256	5476	candida albicans
13257	5476	candida albicans
13261	5476	candida albicans
13264	5476	candida albicans
1327	5476	candida albicans
13271	5476	candida albicans
13273	5476	candida albicans
13275	5476	candida albicans
13277	5476	candida albicans
13279	5476	candida albicans
13282	5476	candida albicans
13284	5476	candida albicans
1329	5476	candida albicans
13296	5476	candida albicans
13297	5476	candida albicans
13298	5476	candida albicans
13302	5476	candida albicans
13303	5476	candida albicans
13312	5476	candida albicans
13313	5476	candida albicans
13315	5476	candida albicans
13318	5476	candida albicans
13319	5476	candida albicans
13320	5476	candida albicans
13321	5476	candida albicans
13323	5476	candida albicans
13324	5476	candida albicans
13328	5476	candida albicans
13329	5476	candida albicans
1333	5476	candida albicans
13330	5476	candida albicans
13331	5476	candida albicans
13332	5476	candida albicans
13333	5476	candida albicans
13335	5476	candida albicans
13339	5476	candida albicans
1334	5476	candida albicans
13342	5476	candida albicans
13345	5476	candida albicans
13347	5476	candida albicans
13348	5476	candida albicans
13354	5476	candida albicans
13359	5476	candida albicans
1336	5476	candida albicans
13361	5476	candida albicans
13362	5476	candida albicans
13363	5476	candida albicans
13364	5476	candida albicans
13368	5476	candida albicans
1337	5476	candida albicans
13370	5476	candida albicans
13372	5476	candida albicans
13373	5476	candida albicans
13375	5476	candida albicans
13377	5476	candida albicans
13379	5476	candida albicans
13384	5476	candida albicans
13390	5476	candida albicans
13394	5476	candida albicans
13395	5476	candida albicans
13397	5476	candida albicans
13399	5476	candida albicans
13400	5476	candida albicans
13403	5476	candida albicans
13405	5476	candida albicans
13406	5476	candida albicans
13408	5476	candida albicans
13409	5476	candida albicans
1341	5476	candida albicans
13411	5476	candida albicans
13413	5476	candida albicans
13414	5476	candida albicans
13415	5476	candida albicans
13418	5476	candida albicans
13424	5476	candida albicans
13425	5476	candida albicans
13426	5476	candida albicans
13428	5476	candida albicans
13429	5476	candida albicans
13431	5476	candida albicans
13438	5476	candida albicans
1344	5476	candida albicans
13440	5476	candida albicans
13441	5476	candida albicans
13447	5476	candida albicans
13448	5476	candida albicans
13456	5476	candida albicans
13457	5476	candida albicans
13458	5476	candida albicans
13459	5476	candida albicans
13463	5476	candida albicans
13464	5476	candida albicans
13465	5476	candida albicans
13467	5476	candida albicans
13468	5476	candida albicans
13469	5476	candida albicans
13470	5476	candida albicans
13471	5476	candida albicans
13473	5476	candida albicans
13475	5476	candida albicans
13477	5476	candida albicans
13480	5476	candida albicans
13485	5476	candida albicans
13488	5476	candida albicans
13489	5476	candida albicans
13492	5476	candida albicans
13496	5476	candida albicans
13497	5476	candida albicans
13498	5476	candida albicans
135	5476	candida albicans
1350	5476	candida albicans
13501	5476	candida albicans
13505	5476	candida albicans
13508	5476	candida albicans
13509	5476	candida albicans
13512	5476	candida albicans
13513	5476	candida albicans
13514	5476	candida albicans
13517	5476	candida albicans
13518	5476	candida albicans
1352	5476	candida albicans
13520	5476	candida albicans
13524	5476	candida albicans
13525	5476	candida albicans
13531	5476	candida albicans
13533	5476	candida albicans
13534	5476	candida albicans
13537	5476	candida albicans
13541	5476	candida albicans
13542	5476	candida albicans
13545	5476	candida albicans
13547	5476	candida albicans
13548	5476	candida albicans
13549	5476	candida albicans
13552	5476	candida albicans
13553	5476	candida albicans
13554	5476	candida albicans
13557	5476	candida albicans
13559	5476	candida albicans
13561	5476	candida albicans
13563	5476	candida albicans
13564	5476	candida albicans
13565	5476	candida albicans
13569	5476	candida albicans
13571	5476	candida albicans
13574	5476	candida albicans
13575	5476	candida albicans
1358	5476	candida albicans
13580	5476	candida albicans
13583	5476	candida albicans
13584	5476	candida albicans
13587	5476	candida albicans
13588	5476	candida albicans
1359	5476	candida albicans
13594	5476	candida albicans
